transaction_id,amount,transaction_hour,kyc_level,device_change,location_change,past_fraud_count,is_fraud
TXN106258,3669.33,5,3,1,0,0,0
TXN106259,535.32,15,2,1,1,0,0
TXN106260,306.76,9,3,0,0,0,0
TXN106261,3864.84,22,1,0,1,0,0
TXN106262,390.66,18,3,0,0,1,0
TXN106263,7408.66,3,1,0,1,0,1
TXN106264,3747.15,1,3,0,1,0,0
TXN106265,1439.8,19,1,0,0,0,0
TXN106266,8021.49,1,2,0,0,2,1
TXN106267,254.9,11,2,1,1,1,1
TXN106268,772.13,3,3,0,0,0,0
TXN106269,2083.46,15,3,0,1,0,0
TXN106270,911.59,1,1,0,0,0,0
TXN106271,5322.55,15,2,0,0,1,0
TXN106272,185.76,14,2,0,0,0,0
TXN106273,1644.4,13,3,0,0,1,0
TXN106274,1837.43,10,1,0,0,1,0
TXN106275,2165.29,14,3,0,0,0,0
TXN106276,640.53,23,3,0,0,0,0
TXN106277,956.9,5,1,1,0,0,0
TXN106278,3761.71,23,1,0,1,0,0
TXN106279,483.68,15,3,0,0,0,0
TXN106280,3557.4,0,3,0,1,0,0
TXN106281,1704.07,10,1,1,0,0,0
TXN106282,2922.55,13,2,0,0,1,0
TXN106283,2550.78,1,2,0,0,0,0
TXN106284,515.15,23,1,1,1,0,1
TXN106285,1732.43,15,2,0,0,1,0
TXN106286,4095.72,3,3,1,0,0,0
TXN106287,1181.68,13,3,0,0,0,0
TXN106288,6847.85,15,2,0,1,0,0
TXN106289,1253.75,14,2,1,0,2,0
TXN106290,358.13,1,3,0,0,1,0
TXN106291,1036.74,12,2,1,0,0,0
TXN106292,6110.75,16,1,0,0,0,0
TXN106293,820.5,19,3,0,1,0,0
TXN106294,4101.39,9,2,0,1,0,0
TXN106295,4311.48,14,2,0,1,0,0
TXN106296,912.14,16,2,1,0,2,0
TXN106297,223.86,7,1,1,0,0,0
TXN106298,2628.76,1,2,1,0,2,1
TXN106299,796.52,23,1,1,0,0,0
TXN106300,3105.01,0,1,0,0,0,0
TXN106301,1219.14,22,2,0,0,0,0
TXN106302,1378.21,22,2,0,0,0,0
TXN106303,3059.34,4,2,0,0,0,0
TXN106304,1013.71,2,1,0,1,0,1
TXN106305,1220.84,21,2,0,0,1,0
TXN106306,993.82,10,2,0,0,0,0
TXN106307,965.65,15,3,1,0,1,0
TXN106308,1542.87,20,2,0,0,0,0
TXN106309,3358.86,8,3,0,0,0,0
TXN106310,948.11,3,3,0,0,0,0
TXN106311,1535.75,8,2,0,0,0,0
TXN106312,2271.74,13,2,1,1,0,0
TXN106313,677.89,9,1,0,0,0,0
TXN106314,700.14,21,1,0,1,1,1
TXN106315,5468.5,15,3,0,0,0,0
TXN106316,2621.34,8,3,0,1,0,0
TXN106317,1771.65,2,2,0,0,0,0
TXN106318,2136.66,0,2,0,1,0,0
TXN106319,109.47,21,2,0,0,0,0
TXN106320,1975.21,19,2,0,0,0,0
TXN106321,1474.7,10,1,0,1,0,0
TXN106322,1628.21,19,3,0,0,0,0
TXN106323,940.77,19,2,0,0,0,0
TXN106324,219.97,0,3,0,1,0,0
TXN106325,479.7,4,2,0,1,0,0
TXN106326,6071.48,8,2,0,0,0,0
TXN106327,1100.86,2,3,0,0,0,0
TXN106328,1307.28,11,2,0,1,0,0
TXN106329,158.3,17,2,0,0,1,0
TXN106330,126.58,1,1,0,0,0,0
TXN106331,2575.9,9,2,0,0,0,0
TXN106332,1594.79,6,1,0,0,0,0
TXN106333,1471.43,21,2,0,0,0,0
TXN106334,607.11,17,3,0,0,0,0
TXN106335,2781.03,15,1,0,1,0,0
TXN106336,418.41,12,1,0,1,1,1
TXN106337,471.28,0,3,0,0,0,0
TXN106338,1285.01,6,3,0,0,0,0
TXN106339,724.53,10,1,0,0,0,0
TXN106340,618.61,5,1,1,0,0,0
TXN106341,2122.61,20,3,1,0,0,0
TXN106342,2155.2,4,3,0,0,0,0
TXN106343,3530.43,9,2,1,0,1,0
TXN106344,1131.57,2,2,0,0,0,0
TXN106345,201.79,14,3,0,0,0,0
TXN106346,689.49,11,1,0,0,1,0
TXN106347,7874.59,4,2,0,0,1,1
TXN106348,1863.96,13,3,0,0,5,0
TXN106349,2523.94,11,1,0,0,0,0
TXN106350,64.77,21,1,0,0,0,0
TXN106351,1510.48,10,1,0,1,2,1
TXN106352,126.5,22,1,0,1,0,0
TXN106353,1734.36,22,2,0,0,0,0
TXN106354,5120.82,12,2,0,1,0,0
TXN106355,6960.41,9,2,0,0,0,0
TXN106356,1605.46,9,2,0,0,0,0
TXN106357,1275.73,23,2,0,0,2,0
TXN106358,5851.47,20,3,0,0,1,0
TXN106359,2289.32,13,1,0,0,0,0
TXN106360,184.2,19,2,0,0,0,0
TXN106361,1303.69,15,2,1,0,0,0
TXN106362,599.52,11,2,1,1,0,0
TXN106363,1319.02,22,2,0,0,0,0
TXN106364,1265.65,17,3,0,0,0,0
TXN106365,1795.24,23,2,0,0,0,0
TXN106366,932.51,3,3,0,0,1,0
TXN106367,408.9,9,3,0,1,2,0
TXN106368,1451.23,0,1,0,0,0,0
TXN106369,3596.3,17,3,0,0,0,0
TXN106370,2231.36,14,3,0,0,0,0
TXN106371,876.09,16,1,0,0,1,0
TXN106372,5532.89,20,3,1,1,0,1
TXN106373,4915.56,0,1,0,1,0,1
TXN106374,519.8,13,2,1,1,0,0
TXN106375,130.43,11,2,0,0,1,0
TXN106376,2754.24,10,2,0,1,0,0
TXN106377,3565.99,19,3,1,0,0,0
TXN106378,6925.59,18,3,0,0,0,0
TXN106379,4461.58,3,3,0,0,1,0
TXN106380,1885.26,16,3,0,1,1,0
TXN106381,1560.27,17,2,1,1,0,0
TXN106382,106.47,3,3,1,0,1,1
TXN106383,616.47,0,2,0,1,0,0
TXN106384,1280.95,5,1,0,0,0,0
TXN106385,2030.43,6,3,1,1,0,0
TXN106386,1679.51,0,2,0,1,0,0
TXN106387,2764.53,5,2,0,0,0,0
TXN106388,706.36,2,2,0,0,0,0
TXN106389,1714.6,22,1,0,0,0,0
TXN106390,234.54,15,2,0,0,2,0
TXN106391,1117.73,1,2,0,1,0,0
TXN106392,2823.88,1,3,0,1,0,0
TXN106393,2414.43,10,2,1,0,2,0
TXN106394,9393.2,19,3,0,0,0,0
TXN106395,701.16,10,3,0,0,0,0
TXN106396,1429.06,7,1,0,0,0,0
TXN106397,849.55,18,2,0,0,0,0
TXN106398,1211.79,23,1,0,0,2,0
TXN106399,3939.12,22,3,1,0,0,0
TXN106400,2355.35,20,3,0,0,0,0
TXN106401,4331.63,14,3,0,1,0,0
TXN106402,505.08,19,2,0,1,1,0
TXN106403,4182.83,13,1,0,0,0,0
TXN106404,173.25,17,3,0,1,0,0
TXN106405,4439.24,19,1,0,1,0,0
TXN106406,848.19,4,2,0,1,0,0
TXN106407,805.47,1,1,0,1,0,1
TXN106408,1485.24,1,2,0,0,1,0
TXN106409,5699.96,1,2,0,1,0,1
TXN106410,147.92,1,2,0,0,1,0
TXN106411,918.44,8,3,0,1,1,0
TXN106412,3933.84,11,1,0,1,0,0
TXN106413,1058.54,20,1,1,0,0,0
TXN106414,494.18,21,2,0,0,1,0
TXN106415,1156.05,19,3,1,1,1,1
TXN106416,1024.06,17,1,0,1,1,1
TXN106417,4990.03,2,2,0,0,0,0
TXN106418,2920.42,18,1,1,0,0,0
TXN106419,1456.86,15,2,0,0,0,0
TXN106420,8958.43,10,1,0,1,0,1
TXN106421,1302.01,23,1,0,0,0,0
TXN106422,170.01,23,2,0,1,0,0
TXN106423,658.37,14,3,0,1,1,0
TXN106424,1195.65,21,2,0,1,0,0
TXN106425,391.35,10,2,0,1,0,0
TXN106426,5946.37,9,2,0,0,0,0
TXN106427,2962.14,23,1,0,0,0,0
TXN106428,674.73,18,2,0,0,0,0
TXN106429,1837.12,22,3,1,1,0,0
TXN106430,2606.31,4,3,0,1,0,0
TXN106431,5719.91,13,2,1,1,0,1
TXN106432,4317.97,8,3,0,0,0,0
TXN106433,1498.01,20,2,0,1,3,0
TXN106434,3030.22,5,3,0,0,3,0
TXN106435,1701.73,0,2,1,1,0,0
TXN106436,1659.07,11,3,0,0,0,0
TXN106437,293.75,13,3,0,0,0,0
TXN106438,319.66,3,2,0,1,0,0
TXN106439,1558.06,14,1,0,0,0,0
TXN106440,676.3,16,2,0,1,0,0
TXN106441,92.52,19,1,0,0,0,0
TXN106442,2616.31,11,2,0,0,0,0
TXN106443,116.05,0,3,0,1,1,1
TXN106444,1859.1,12,3,0,0,1,0
TXN106445,1599.56,9,1,0,0,0,0
TXN106446,6985.62,3,2,0,0,0,0
TXN106447,1374.12,5,1,1,0,0,0
TXN106448,181.43,8,1,0,1,0,0
TXN106449,1654.53,17,1,0,1,0,0
TXN106450,3728.91,1,3,1,0,0,0
TXN106451,11570.25,5,2,1,0,1,1
TXN106452,1175.44,10,1,0,0,0,0
TXN106453,822.2,12,3,1,0,0,0
TXN106454,4792.87,5,2,0,0,0,0
TXN106455,474.51,11,1,1,1,1,1
TXN106456,1961.25,18,1,1,0,0,0
TXN106457,1090.79,17,1,0,0,0,0
TXN106458,133.9,18,2,1,0,0,0
TXN106459,903.24,11,3,0,0,0,0
TXN106460,666.39,19,3,0,1,0,0
TXN106461,2367.31,12,3,1,0,1,0
TXN106462,5993.66,19,1,0,0,0,0
TXN106463,674.08,22,2,0,1,0,0
TXN106464,3386.95,3,3,0,0,0,0
TXN106465,163.9,21,3,0,1,1,0
TXN106466,1594.9,5,1,1,0,0,0
TXN106467,196.32,12,2,0,0,1,0
TXN106468,5487.2,9,1,0,1,0,1
TXN106469,2957.87,2,1,0,0,0,0
TXN106470,2195.6,8,3,0,1,1,0
TXN106471,3523.37,14,2,0,1,1,0
TXN106472,2135.52,4,3,0,1,1,1
TXN106473,6993.95,21,1,1,1,0,1
TXN106474,2553.23,21,3,0,0,0,0
TXN106475,5221.45,8,2,0,0,1,0
TXN106476,1506.02,14,1,0,0,0,0
TXN106477,299.01,12,1,0,0,0,0
TXN106478,1552.31,20,2,0,0,0,0
TXN106479,321.35,2,2,0,1,0,0
TXN106480,1845.4,18,1,0,0,0,0
TXN106481,1367.46,1,3,0,1,1,1
TXN106482,1998.77,17,2,0,1,0,0
TXN106483,70.2,13,2,0,0,0,0
TXN106484,483.43,21,2,0,1,1,0
TXN106485,1401.91,23,2,0,0,0,0
TXN106486,6061.71,12,1,0,0,0,0
TXN106487,1017.75,23,1,0,0,0,0
TXN106488,1154.59,7,2,0,0,0,0
TXN106489,2558.4,9,2,0,0,0,0
TXN106490,1901.64,22,1,0,0,0,0
TXN106491,760.28,1,2,0,0,1,0
TXN106492,1108.03,9,3,1,0,0,0
TXN106493,541.03,1,3,0,1,1,1
TXN106494,6814.05,22,2,0,1,0,0
TXN106495,329.98,3,1,0,1,0,1
TXN106496,979.91,21,1,1,1,0,1
TXN106497,102.36,8,2,0,1,0,0
TXN106498,551.49,20,1,1,0,1,1
TXN106499,3082.54,9,2,0,1,0,0
TXN106500,499.23,3,2,0,0,0,0
TXN106501,216.9,2,3,0,1,1,1
TXN106502,1336.63,6,2,1,0,0,0
TXN106503,70.04,22,1,0,0,0,0
TXN106504,227.15,22,2,0,0,0,0
TXN106505,3346.63,15,3,0,1,0,0
TXN106506,3002.2,4,1,0,0,1,1
TXN106507,4983.48,12,3,1,0,0,0
TXN106508,3905.37,9,1,1,1,0,1
TXN106509,2348.81,23,3,0,0,0,0
TXN106510,157.5,1,1,1,1,0,1
TXN106511,3104.32,15,2,1,0,0,0
TXN106512,3785.26,19,1,0,0,0,0
TXN106513,3259.72,0,3,0,0,0,0
TXN106514,1470.5,5,3,0,0,1,0
TXN106515,580.28,21,3,0,0,0,0
TXN106516,3782.92,18,2,0,0,0,0
TXN106517,2647.76,0,1,0,1,1,1
TXN106518,7951.65,4,1,1,0,1,1
TXN106519,388.48,11,2,0,0,0,0
TXN106520,561.5,16,2,0,1,1,0
TXN106521,526.0,18,2,0,0,1,0
TXN106522,3195.63,7,2,0,0,1,0
TXN106523,463.82,9,1,0,1,0,0
TXN106524,187.97,2,2,0,0,0,0
TXN106525,13137.34,8,2,0,0,1,0
TXN106526,100.26,6,2,1,0,2,0
TXN106527,3656.58,23,1,0,0,0,0
TXN106528,959.42,5,1,0,1,0,0
TXN106529,3735.46,14,1,0,0,0,0
TXN106530,1667.66,12,1,0,1,0,0
TXN106531,4688.06,13,2,0,0,0,0
TXN106532,5262.6,4,1,0,0,0,1
TXN106533,68.28,23,2,0,0,1,0
TXN106534,206.81,1,2,1,0,0,0
TXN106535,626.32,6,1,0,1,1,1
TXN106536,2263.18,0,1,0,0,0,0
TXN106537,4433.38,15,3,1,1,0,0
TXN106538,1282.16,6,3,1,1,0,0
TXN106539,1917.75,14,1,0,0,0,0
TXN106540,467.74,5,1,0,1,0,0
TXN106541,3319.17,19,2,0,0,1,0
TXN106542,6892.48,18,2,0,0,1,0
TXN106543,675.59,8,2,0,0,0,0
TXN106544,1415.7,21,1,0,1,0,0
TXN106545,230.1,5,2,0,0,0,0
TXN106546,1688.04,16,2,0,1,1,0
TXN106547,1447.46,4,2,1,0,2,1
TXN106548,361.99,14,2,0,0,1,0
TXN106549,1217.03,6,3,0,1,0,0
TXN106550,863.25,13,3,0,0,1,0
TXN106551,1525.58,19,2,0,0,0,0
TXN106552,1812.11,17,3,0,0,0,0
TXN106553,67.06,21,2,0,0,0,0
TXN106554,2912.63,23,1,1,0,1,1
TXN106555,2546.65,16,2,0,0,0,0
TXN106556,962.32,17,2,1,1,0,0
TXN106557,158.78,1,3,1,0,1,1
TXN106558,2862.44,17,2,0,0,0,0
TXN106559,6259.99,13,1,0,0,1,1
TXN106560,599.27,3,3,0,0,0,0
TXN106561,831.72,6,3,0,0,0,0
TXN106562,456.22,6,3,0,0,0,0
TXN106563,1770.46,0,1,0,0,0,0
TXN106564,386.46,7,1,1,1,0,1
TXN106565,930.72,19,3,1,0,2,0
TXN106566,2438.13,23,3,0,0,0,0
TXN106567,1692.49,9,3,0,0,0,0
TXN106568,1027.03,8,1,0,0,1,0
TXN106569,1140.32,6,2,0,0,0,0
TXN106570,1701.58,2,3,0,1,0,0
TXN106571,61.76,11,2,0,0,0,0
TXN106572,213.53,2,2,0,0,0,0
TXN106573,4311.61,4,1,0,0,1,1
TXN106574,212.16,6,1,0,0,0,0
TXN106575,2503.83,11,3,1,0,0,0
TXN106576,5102.41,22,3,0,0,0,0
TXN106577,681.3,16,1,0,0,0,0
TXN106578,975.63,13,3,0,0,0,0
TXN106579,1732.93,2,2,0,0,1,0
TXN106580,4319.21,0,1,1,1,0,1
TXN106581,5741.37,21,3,0,0,0,0
TXN106582,2740.79,22,3,1,0,0,0
TXN106583,231.21,17,2,0,0,0,0
TXN106584,2262.21,13,3,0,0,0,0
TXN106585,1106.3,12,3,0,1,1,0
TXN106586,1322.4,11,3,1,1,0,0
TXN106587,150.79,4,2,1,0,0,0
TXN106588,474.07,2,1,0,0,0,0
TXN106589,3176.19,13,2,0,0,0,0
TXN106590,1260.12,6,1,0,1,0,0
TXN106591,768.1,6,1,0,1,1,1
TXN106592,1019.08,16,3,0,0,1,0
TXN106593,3903.78,5,1,0,1,1,1
TXN106594,2814.6,14,3,0,1,0,0
TXN106595,685.78,18,3,0,0,0,0
TXN106596,300.0,14,2,0,0,0,0
TXN106597,630.7,6,1,1,0,0,0
TXN106598,5120.46,4,3,0,0,0,0
TXN106599,1792.58,14,3,1,0,1,0
TXN106600,1574.91,19,3,0,0,0,0
TXN106601,1864.63,12,2,0,0,0,0
TXN106602,961.5,6,2,1,0,0,0
TXN106603,3341.24,12,1,0,0,0,0
TXN106604,1531.68,12,3,1,1,0,0
TXN106605,298.29,12,2,0,0,0,0
TXN106606,326.38,22,1,0,0,1,0
TXN106607,1589.45,7,1,0,1,0,0
TXN106608,5565.64,4,1,1,0,0,1
TXN106609,787.36,3,3,0,0,0,0
TXN106610,4123.4,16,3,1,1,0,0
TXN106611,2938.66,19,1,0,1,1,1
TXN106612,619.54,13,2,0,0,0,0
TXN106613,124.04,10,3,0,1,1,0
TXN106614,264.83,9,3,1,1,0,0
TXN106615,2657.54,0,1,0,0,0,0
TXN106616,495.46,6,3,1,0,0,0
TXN106617,978.11,5,1,0,0,2,0
TXN106618,1443.1,6,3,1,1,0,0
TXN106619,2635.38,23,2,0,0,0,0
TXN106620,290.34,14,2,0,0,0,0
TXN106621,1092.99,5,1,1,0,0,0
TXN106622,1377.46,17,3,0,0,0,0
TXN106623,1606.66,1,2,1,0,0,0
TXN106624,3461.46,8,1,0,0,0,0
TXN106625,426.71,5,2,0,1,0,0
TXN106626,3348.76,21,1,0,0,0,0
TXN106627,2411.02,16,2,0,0,0,0
TXN106628,1673.28,23,1,0,0,0,0
TXN106629,2454.8,10,1,0,1,0,0
TXN106630,1112.12,23,3,1,1,1,1
TXN106631,347.92,3,1,0,1,1,1
TXN106632,2241.82,6,2,0,0,0,0
TXN106633,1537.5,14,1,1,0,0,0
TXN106634,2089.83,16,2,0,0,0,0
TXN106635,874.98,11,3,0,1,0,0
TXN106636,4797.44,12,1,1,0,0,0
TXN106637,1820.41,20,3,1,0,0,0
TXN106638,228.54,12,3,0,0,0,0
TXN106639,1244.96,7,2,0,0,0,0
TXN106640,2874.09,6,3,1,0,0,0
TXN106641,3211.07,3,1,0,0,0,0
TXN106642,1414.8,2,2,0,1,0,0
TXN106643,4552.79,16,1,0,0,0,0
TXN106644,673.04,15,3,0,0,0,0
TXN106645,1107.3,18,3,0,0,0,0
TXN106646,4627.3,1,2,0,1,0,0
TXN106647,4581.67,20,1,0,1,0,0
TXN106648,2364.9,13,1,0,0,0,0
TXN106649,3967.71,15,2,0,1,0,0
TXN106650,235.93,16,1,1,0,0,0
TXN106651,4054.89,3,2,0,0,1,0
TXN106652,823.15,7,3,1,1,1,1
TXN106653,442.84,8,3,0,0,0,0
TXN106654,597.22,15,1,0,0,1,0
TXN106655,1132.46,15,1,0,0,0,0
TXN106656,628.55,16,1,0,1,0,0
TXN106657,823.0,2,3,0,0,0,0
TXN106658,340.0,21,2,0,1,0,0
TXN106659,752.46,20,1,0,0,0,0
TXN106660,1748.59,16,3,0,0,0,0
TXN106661,1216.27,17,1,0,1,0,0
TXN106662,901.5,17,3,0,0,0,0
TXN106663,2794.41,22,3,0,0,0,0
TXN106664,4529.41,5,3,0,0,1,0
TXN106665,2877.65,5,2,0,0,0,0
TXN106666,856.94,0,1,1,0,0,1
TXN106667,2778.61,15,3,0,0,0,0
TXN106668,379.7,16,3,0,0,0,0
TXN106669,329.26,3,3,0,0,0,0
TXN106670,898.16,15,3,1,1,0,0
TXN106671,3347.42,21,1,1,1,0,1
TXN106672,615.65,21,2,1,0,0,0
TXN106673,180.68,20,1,0,0,1,0
TXN106674,332.46,19,3,0,0,0,0
TXN106675,3964.38,1,2,0,0,0,0
TXN106676,2059.06,22,2,0,0,0,0
TXN106677,633.92,11,2,0,1,0,0
TXN106678,1670.69,15,2,0,0,0,0
TXN106679,1549.77,5,2,0,0,0,0
TXN106680,2180.95,15,1,1,0,0,0
TXN106681,581.03,6,3,0,0,0,0
TXN106682,4046.14,13,3,1,1,0,0
TXN106683,790.3,2,3,1,0,0,0
TXN106684,2419.2,0,2,1,1,0,0
TXN106685,82.51,16,2,0,0,0,0
TXN106686,982.52,19,3,0,0,1,0
TXN106687,916.83,3,2,0,0,0,0
TXN106688,1618.26,6,3,0,0,0,0
TXN106689,201.03,6,2,0,0,0,0
TXN106690,3172.55,3,2,0,0,0,0
TXN106691,541.24,6,3,0,0,1,0
TXN106692,2310.44,7,2,0,0,0,0
TXN106693,3301.26,8,3,1,1,1,1
TXN106694,1700.51,21,2,0,1,1,0
TXN106695,2750.95,14,1,1,1,0,1
TXN106696,2218.59,3,1,1,1,0,1
TXN106697,928.65,17,3,0,1,1,0
TXN106698,3359.48,11,2,0,1,0,0
TXN106699,748.27,22,1,0,1,0,0
TXN106700,1743.59,5,3,0,1,0,0
TXN106701,2786.11,3,2,1,0,0,0
TXN106702,1002.71,3,2,0,1,0,0
TXN106703,771.27,17,1,1,1,0,1
TXN106704,1279.95,0,1,0,0,0,0
TXN106705,3457.1,20,2,0,0,0,0
TXN106706,5366.29,5,3,0,0,0,0
TXN106707,1625.28,8,2,0,0,0,0
TXN106708,2216.26,16,1,0,0,0,0
TXN106709,4721.74,20,2,0,0,0,0
TXN106710,257.49,10,1,0,1,1,1
TXN106711,578.14,20,3,0,0,0,0
TXN106712,2518.18,8,2,0,1,0,0
TXN106713,3521.64,10,2,0,1,0,0
TXN106714,3940.23,3,2,0,0,1,0
TXN106715,1122.65,12,1,0,1,2,1
TXN106716,237.17,18,1,0,0,1,0
TXN106717,1201.73,2,1,0,1,0,1
TXN106718,574.64,21,1,0,0,0,0
TXN106719,738.35,0,3,0,0,0,0
TXN106720,3009.17,16,2,0,1,0,0
TXN106721,207.06,16,1,0,1,1,1
TXN106722,3565.66,6,1,0,0,0,0
TXN106723,1166.08,13,1,0,0,1,0
TXN106724,1863.0,4,1,1,0,3,1
TXN106725,237.86,13,2,1,1,0,0
TXN106726,873.04,10,3,0,1,1,0
TXN106727,237.96,2,1,0,1,0,1
TXN106728,6566.47,5,1,0,0,1,1
TXN106729,3342.84,6,3,0,0,0,0
TXN106730,1281.01,18,3,0,1,0,0
TXN106731,556.18,8,3,1,0,0,0
TXN106732,5469.76,1,1,0,0,0,1
TXN106733,895.01,11,2,0,1,0,0
TXN106734,401.05,6,2,0,0,2,0
TXN106735,1706.4,9,1,0,0,0,0
TXN106736,5806.76,19,1,0,1,0,1
TXN106737,57.68,14,2,0,0,2,0
TXN106738,593.95,22,3,0,0,0,0
TXN106739,5625.73,23,2,0,1,0,0
TXN106740,425.28,18,3,0,0,0,0
TXN106741,290.37,5,2,0,0,0,0
TXN106742,1738.81,19,3,0,0,1,0
TXN106743,4008.74,12,2,0,0,1,0
TXN106744,1346.77,19,1,0,0,1,0
TXN106745,10479.52,11,1,1,0,0,1
TXN106746,2323.7,17,1,0,1,0,0
TXN106747,203.92,15,3,0,0,0,0
TXN106748,9926.29,10,2,0,0,0,0
TXN106749,1098.14,10,2,1,0,0,0
TXN106750,727.68,0,1,0,0,1,1
TXN106751,1682.34,0,1,0,0,0,0
TXN106752,775.7,6,1,0,1,0,0
TXN106753,230.85,6,3,0,0,1,0
TXN106754,52.86,3,2,0,1,0,0
TXN106755,1244.16,13,2,1,0,0,0
TXN106756,3676.34,23,1,1,0,1,1
TXN106757,1748.74,4,1,0,0,0,0
TXN106758,14330.13,21,1,0,0,1,1
TXN106759,726.12,11,3,0,1,0,0
TXN106760,708.27,3,3,1,0,0,0
TXN106761,398.11,2,3,0,1,1,1
TXN106762,408.41,17,1,0,0,0,0
TXN106763,721.47,23,3,0,1,0,0
TXN106764,3198.53,4,1,0,1,0,1
TXN106765,4773.75,5,2,0,1,2,0
TXN106766,7434.74,13,2,0,0,0,0
TXN106767,578.69,5,1,0,0,0,0
TXN106768,4312.27,19,3,0,0,0,0
TXN106769,845.75,22,2,0,0,0,0
TXN106770,289.46,11,2,0,0,0,0
TXN106771,4130.83,11,2,1,1,0,0
TXN106772,2071.78,7,3,0,0,0,0
TXN106773,410.0,22,2,1,0,1,0
TXN106774,1173.65,19,2,0,0,0,0
TXN106775,727.27,1,2,1,0,2,1
TXN106776,2719.64,4,1,0,0,0,0
TXN106777,1258.14,17,2,0,0,1,0
TXN106778,9121.28,23,2,0,0,0,0
TXN106779,162.6,2,1,1,0,0,1
TXN106780,927.06,15,1,1,0,0,0
TXN106781,1365.17,4,2,1,0,0,0
TXN106782,1448.87,8,3,1,0,1,0
TXN106783,809.41,5,2,1,0,0,0
TXN106784,2663.05,18,2,1,0,0,0
TXN106785,4204.84,21,1,1,1,1,1
TXN106786,5634.58,15,3,0,0,1,0
TXN106787,3320.47,6,1,0,0,0,0
TXN106788,3851.99,3,1,0,1,1,1
TXN106789,1649.44,15,3,0,0,1,0
TXN106790,3546.12,19,3,0,1,0,0
TXN106791,773.39,16,1,0,0,0,0
TXN106792,1066.59,18,1,1,0,0,0
TXN106793,812.27,16,2,0,0,0,0
TXN106794,1309.92,12,3,0,0,0,0
TXN106795,722.57,1,1,0,0,1,1
TXN106796,6569.99,1,1,0,0,0,1
TXN106797,800.39,23,2,0,0,0,0
TXN106798,256.38,21,2,0,1,0,0
TXN106799,1546.55,22,1,0,0,1,0
TXN106800,167.59,3,2,1,0,0,0
TXN106801,284.29,15,3,1,0,1,0
TXN106802,545.36,3,2,0,0,2,0
TXN106803,1298.55,19,1,0,0,0,0
TXN106804,1185.68,11,1,1,0,1,1
TXN106805,3265.8,21,2,0,0,0,0
TXN106806,2740.11,19,3,0,0,0,0
TXN106807,1161.36,13,2,1,0,2,0
TXN106808,862.04,0,1,0,0,0,0
TXN106809,810.97,16,1,0,1,0,0
TXN106810,3024.4,23,3,1,0,0,0
TXN106811,156.95,17,3,0,0,0,0
TXN106812,75.81,11,2,0,1,0,0
TXN106813,3224.81,9,1,0,1,1,1
TXN106814,1346.91,23,2,1,0,0,0
TXN106815,330.55,14,3,0,0,0,0
TXN106816,587.24,16,2,0,1,0,0
TXN106817,5441.37,10,3,0,0,0,0
TXN106818,3975.14,23,2,0,1,0,0
TXN106819,2524.27,19,1,0,0,1,0
TXN106820,1366.43,6,3,0,0,0,0
TXN106821,1519.29,19,1,1,1,0,1
TXN106822,7447.42,18,1,0,1,0,1
TXN106823,6799.33,10,3,1,0,0,0
TXN106824,534.83,0,2,0,0,1,0
TXN106825,3383.12,17,1,1,0,0,0
TXN106826,489.41,22,2,1,0,0,0
TXN106827,530.42,21,2,1,0,1,0
TXN106828,2304.6,14,2,0,1,1,0
TXN106829,1088.39,12,2,0,0,1,0
TXN106830,5413.14,23,2,0,0,0,0
TXN106831,236.45,15,3,1,0,0,0
TXN106832,1482.94,18,3,0,0,0,0
TXN106833,5064.83,5,2,0,0,0,0
TXN106834,4739.18,21,3,0,0,0,0
TXN106835,390.46,15,1,1,0,0,0
TXN106836,963.43,17,1,0,0,0,0
TXN106837,1980.55,0,3,0,0,0,0
TXN106838,397.27,17,3,0,0,0,0
TXN106839,6935.42,8,3,0,0,0,0
TXN106840,4974.32,12,2,0,1,0,0
TXN106841,415.32,15,3,1,0,0,0
TXN106842,308.29,21,1,0,0,0,0
TXN106843,228.56,18,2,0,1,0,0
TXN106844,4853.57,22,3,0,1,0,0
TXN106845,480.41,0,1,0,0,0,0
TXN106846,1126.68,7,1,0,0,0,0
TXN106847,1241.5,9,3,1,1,0,0
TXN106848,1877.64,6,2,0,1,0,0
TXN106849,198.88,2,3,0,0,0,0
TXN106850,564.33,12,3,1,0,2,0
TXN106851,5411.56,19,1,0,0,0,0
TXN106852,4830.87,10,2,1,0,0,0
TXN106853,3090.02,22,1,0,0,0,0
TXN106854,89.18,19,2,1,0,0,0
TXN106855,842.04,4,2,0,1,1,1
TXN106856,2027.5,12,3,0,0,0,0
TXN106857,693.69,11,3,0,1,0,0
TXN106858,4856.73,15,2,0,0,0,0
TXN106859,2059.64,16,3,0,0,0,0
TXN106860,199.25,13,1,0,1,1,1
TXN106861,4843.91,20,2,0,0,0,0
TXN106862,6379.09,9,2,0,0,0,0
TXN106863,211.8,12,2,0,0,0,0
TXN106864,1570.11,11,3,0,0,1,0
TXN106865,772.99,3,3,1,1,1,1
TXN106866,1047.92,18,3,0,1,0,0
TXN106867,446.05,11,3,0,0,0,0
TXN106868,1775.84,0,1,1,1,0,1
TXN106869,6389.19,9,3,1,1,0,1
TXN106870,1448.62,20,1,0,0,1,0
TXN106871,223.11,1,1,0,0,1,1
TXN106872,1985.18,4,2,0,0,1,0
TXN106873,881.71,20,2,1,0,0,0
TXN106874,3924.85,16,2,1,0,0,0
